job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
train-12013,google analytics opening in leading mnc for hyderabad location, Experience working in a client ...,2-7 yrs,Analytics,Hyderabad,6to10,""" ; Google Analytics"" or "" ; Google Tag Manager"" or ""...",4893,train
train-12014,academic content writer,Candidates need to be analytical and preferably from English Medium ...,0-3 yrs,,Kolkata,0to3,"Content Writing, Article Writing, Articles",1338,train
train-12015,vacancy for logistics (north east) into a reputed e-commerce industry,"Can execute task independently or with minimum supervison;D) STRONG ON PEOPLE MANAGEMENT, Should be ...",8-11 yrs,,Guwahati,10to15,"Logistics Operations, Grocery, Senior Management, Logistics Management, SCM...",4893,train
train-12020,hiring for research and analytics || gurgaon,"Creative approach to solving problems, good analytical skills ;Tool Experience required:: ...",1-4 yrs,Analytics,Gurgaon,6to10,"data research, research analysis, Research Analyst, Primary Research...",4649,train
train-12021,customer service/telemarketing executive for technology research firm,- 3 to 7 years of telemarketing/call centre experience;- The role will be a mixture of inbound and ...,3-7 yrs,,Gurgaon,3to6,"inbound, outbound calling, communication skills, telemarketing...",1315,train
train-12022,avp/vice president - campaign management - banking,"- Experience in managing diverse stakeholders;11+ years of experience in Campaigns Management, execution ...",13-18 yrs,Analytics,Bengaluru,25to50,"Adobe Analytics, Business Intelligence Reporting, Management Reporting...",4818,train
train-12023,editor - programming and research,"Ability to build business cases, persuasive data-driven communications to key stakeholders to drive ...",8-13 yrs,analytics,Mumbai(Vikhroli),15to25,"consumer insights, consumer research, data analytics, analytical skills...",4753,train
train-12028,research analyst/ research manager,"This task will require development of a consistent set of performance measures for these projects, using ...",3-8 yrs,,Hyderabad,3to6,"research analysis, industry research, Data Collection",1915,train
train-12030,quality assurance analyst - test automation,"Good exposure to Web application and mobile application and RAW (Responsive/adaptive web) testing;""2-5 ...",2-5 yrs,,"Delhi NCR, Gurgaon",6to10,"Testng, Selenium, Automation Testing, SQL, Web Testing, SVN, Java...",2016,train
train-12032,urgent -  business development / sales - institutional & corporate,"3.	He/she transfers industry, technical and product knowledge to customers via good written, verbal and ...",0-3 yrs,,Delhi NCR,0to3,"sales executive activities, lead generation, cold calling, market research,...",24,train
train-12035,executive - finance nlp/nlg - financial management group,We are looking for professionals with application administration and configuration management experience ...,5-7 yrs,,Gurgaon,6to10,"Accounting, Cfo, Taxation, Finance, Variance Analysis, Forecasting, Fin...",311,train
train-12038,research associate,Excellent English Spoken and Written Good knowledge on Advance Excel ...,1-2 yrs,,Kolkata,0to3,"Advanced Excel, Spoken English",4031,train
train-12042,software engineer,We are looking at hires from between 3 and 7 years commercial software engineering experience for this ...,3-7 yrs,,Bengaluru,15to25,"C, Java, LISP, C++, Javascript, PHP, Clojure, Software Engineering, C#...",3870,train
train-12043,vp/ head - credit risk analytics - sas/ r/ python - bfsi/ fintech,- Interact with customers and other external parties whenever required;- 10-18 years of relevant ...,10-18 yrs,Analytics,Gurgaon,25to50,"SAS, Linear Regression, Credit Risk Management, R, Predictive Analytics...",5019,train
train-12045,quality analyst - voice outbound domestic bpo,Responses provided by the agents and to evaluate the customer experience;Should be well versed in excel ...,2-7 yrs,,Faridabad,0to3,"call monitoring, quality analysis, domestic bpo, feedback, outbound...",150,train
train-12046,exciting career for product manager for bangalore location,5 years product management experience;Must be flexible and available after normal business hours to work ...,8-10 yrs,,Bengaluru,25to50,"Gap Analysis, UX, Prototyping, Usability, User Interface Designing...",423,train
train-12047,seo specialist,Experience in building inbound organic search traffic;The candidate must be able to perform all off-page ...,1-3 yrs,,Delhi NCR,0to3,"Google Webmaster Tools, SEO, Off - page Optimization, Keyword Analysis, SMO...",1297,train
train-12049,engineering manager - java/j2ee,- Experience of developing web apps for various form factor devices like mobiles and tablets is a plus ...,15-17 yrs,,Bengaluru,25to50,"Spring, JUnit, Java EE, Hibernate, Rest, SOAP, J2Ee, Multithreading, Design...",4049,train
train-12051,data scientist - fintech/banking sector,Must be capable of connecting with businesses and enable customer in consuming actionable insights;Over ...,3-8 yrs,analytics,Bengaluru,6to10,"deep learning, machine learning, r, python, data mining, advanced analytics...",2107,train
train-12054,relationship manager,Based on your experience and companys profile you will be responsible for some/all of the following: ...,1-6 yrs,,"Mumbai, Kolkata, Delhi NCR",0to3,"relationship management, hni client handling, wealth management, finance...",2949,train
train-12055,entrepreneur in residence - ecommerce startup - iit/iim/isb/nit/bits, IITs/ NITs/ BITs/ IIMs/ ISB  with 2-6 years of startup experience;- Should be willing to stretch ...,2-6 yrs,analytics,Bengaluru,15to25,"online marketing, marketing analytics, consulting, e - commerce...",3274,train
train-12057,"software design engineer c, c++, c#, mvvm .net ahmedabad",BE/ B.Tech Electrical or Computer Science with 5+ year experience in Software Development using latest ...,5-8 yrs,,"Ahmedabad, Ahmedabad",15to25,"C/ C++, C#, .Net, Windows Form, WPF, MVVM, Data Access Layer, MySQL/ MS SQL...",627,train
train-12058,urgent opening for financial analyst,Health Insurance Industry and/or CMS experience is a plus;Experience:;SQL and/or DB2 query writing ...,2-3 yrs,,Mumbai,3to6,"Accounting, Finance, Variance Analysis, Financial Analysis, Cash Flow...",4823,train
train-12059,mnm hiring for data analyst- pune, Roles & responsibilities:       Conducting extensive market research by using ...,0-2 yrs,,Pune,0to3,"Market Research, Data Research, Data Analysis, Excel, Marketing...",2706,train
train-12060,ied engineer,"Good Knowledge of Work Measurement Techniques (Time Study, Work Sampling, Analytical Estimating, PMTS, ...",10-15 yrs,,Satara,10to15,"Work Measurement, Time Study, Work Sampling, Facility Planning...",4445,train
train-12064,senior manager - seo - iim/ isb/ mdi/ fms,- Good problem solver - demonstrated ability to work at the planning level (generating bold and ...,3-5 yrs,Analytics,Bengaluru,10to15,"Google Analytics, SEO, Campaigns, Growth Strategy, Market Research...",208,train
train-12065,team leader/ asst. manager - repot writing,Hands on experience in powerpoint presentation and excel is an added advantage since that is the team ...,5-10 yrs,,"Mumbai, Coimbatore",10to15,"Leadership, Team Leading, teams leader, teams manager...",4549,train
train-12066,business analyst  (fmcg / retail )- bangalore,Prior experience of working on analytics projects;Must have experience in  FMCG / Retail Projects ...,9-12 yrs,Analytics,Bengaluru,10to15,"Cpg, Analytics, SQL Queries, Business Analysis, consumer analytics...",4985,train
train-12071,mobile tech lead,You are well versed with Agile development methodologies and have successfully implemented them across ...,5-8 yrs,,Pune(Bavdhan),10to15,"Android, IOS, Agile Project Management, Technical Leadership...",3828,train
train-12072,"business analyst,",- A minimum of 5 years experience in business analysis or a related field;- Experience leading and ...,2-7 yrs,,Pune,15to25,"Leadership Training, User Acceptance Testing, Business Analysis...",1993,train
train-12075,specialized analytics analyst,"Highly numerate,  as demonstrated by Masters in a numerate subject such as Mathematics,  Operational ...",1-3 yrs,Analytics,Bengaluru,3to6,Specialized Analytics Analyst,910,train
train-12078,"sr researcher, primary research","At least 5 to 7 years of demonstrated experience in large-scale design, analysis and reporting of ...",5-7 yrs,,Gurgaon,10to15,"Factor Analysis, Cluster Analysis, SAS, Multivariate Analysis...",1682,train
train-12080,business excellence,"Should have leadership skills like: relationship management, collaboration, facilitation, and ...",8-12 yrs,,Jaipur,15to25,"process improvement initiatives, black belt, business excellence...",4365,train
train-12081,opening for senior accountant -product control,"Understanding of international regulatory landscape, experience with statutory accounting/reporting ...",3-5 yrs,,Bengaluru,6to10,"Accounting System, Journal Entries, Taxation, General Ledger, Intercompany,...",1732,train
train-12082,immediate opening for ios architect,"Experience in developing reusable artefacts/frameworks, re-usable assets, Industry solutions, reference ...",10-20 yrs,,Chennai(Sholinganallur),15to25,"IOS, XCode, Objective C, Swift, Memory Management, Javascript...",1637,train
train-12084,sr java developer - xml /json,"- Must have hands on handling complex data for persistence storage in device;- Must have good analytical, ...",4-8 yrs,,Bengaluru,15to25,"XML, JSON, Java, Technical Leadership, Project Management, Scalability...",1002,train
train-12085,interface analyst - hl7,- Strong SQL experience including: - Writing and executing SQL queries to analyze and extract data from ...,6-7 yrs,,Mumbai,10to15,"sql, plsql, interfaces, emr, software development, data mapping...",301,train
train-12087,adobe dtm,"Every day, from more than 40 countries and across 6 continents, our staff delivers next generation ...",6-10 yrs,,Bengaluru,6to10,Adobe DTM,995,train
train-12094,risk and policy - personal loan or credit card,Credit cards credit policy management and MIS analytics for portfolio monitoring and regular reviews ...,5-10 yrs,analytics,"Mumbai, Delhi NCR, Chennai",6to10,"Credit Policy, Operations, Credit Cards, Policy Management...",4787,train
train-12098,module lead - rpa - application support/production support,Provide and coordinate required maintenance and optimization solutions ensuring business integrity ...,5-10 yrs,,Delhi NCR,10to15,"production support, application support, release management...",1142,train
train-12100,sap abap consultant - webdynpro,- Good analytical skills and more over a quick learner and a good team player;- Good communication ...,13-20 yrs,,Bengaluru,25to50,"SAP ABAP, User Exits, Bapi, Badi, Abap Objects, IDOCS, WebDynPro ABAP...",3536,train
train-12104,specialist - business system analyst,Experience in developing strong working relationships with internal clients and with peer groups by ...,5-8 yrs,,Gurgaon,10to15,"Project management, CRM, Application development, Business analysis...",4136,train
train-12107,systems analyst - jira/confluence - contract,"- 5 years application support experience;Minimum Qualifications :;- Bachelors degree in Computer Science, ...",3-8 yrs,,"Bengaluru, Mumbai, Delhi, United States (U.S), California",10to15,"SQL Server, Oracle, Sharepoint, Software Development Life Cycle...",16,train
train-12108,business analyst,"Total 9+yrs of IT experience covering complete SDLC with at least 7 years financial industry experience, ...",8-12 yrs,,Noida,15to25,"Business Analysis, Visio, Market Risk, Excel, UML, SQL Queries, MS Project,...",2058,train
train-12111,web analytics implementer - omniture/adobe analytics implementation,- Strong understanding of web analytics tool implementation into websites ( Omniture/Adobe analytics ...,3-8 yrs,Analytics,Bengaluru,15to25,"html, javascript, adobe analytics, web development, omniture, web analytics...",3030,train
train-12117,product manager - ecommerce - iit/iim/nit/isb,- 3-6 years of experience and a minimum 1 year of experience in product management for a web based ...,3-8 yrs,,Bengaluru,15to25,"Market Research, Consumer Behavior, Product Life Cycle, Product Management,...",4055,train
train-12118,associate/ senior associate- hr,"(5) Plan and ensure necessary budgetary approvals, from GoI, for operationalization of Manav Sampada, as ...",2-4 yrs,,Lucknow,6to10,"Compensation, Recruitment, Welfare, Salary, Manpower Planning, HRMS...",4110,train
train-12119,"sr engineer ii, systems requirements engineers - infotainment",The primary responsibility includes requirement development for platform group which is the core of ...,2-4 yrs,,Bengaluru,3to6,"Automotive Infotainment, Software Development, Python, Dxl, Java...",1884,train
train-12122,senior data analyst - quantum,"Should Able to handle custom requirement independently;Define the details related to the projects, like ...",2-7 yrs,,Navi Mumbai,3to6,"Data Analysis, Data Validation, Quantum, spss",1058,train
train-12123,asset managment ( process -chemical industries ),Willingness to invest personal time in learning techno commercial aspects;experience in the field of ...,12-22 yrs,,Mumbai,15to25,"gas, refinery, oil, sales, ohsas 18000, reliability engineering...",751,train
train-12125,hiring for associate analyst with vaco binary semantics llp,To research required information using available ...,0-3 yrs,,Hyderabad,0to3,"customer service, contact center, calling, call center, domestic bpo...",4649,train
train-12126,contract role -events team,Technically sound and should be able to maintain good ...,0-2 yrs,,Gurgaon,3to6,"Event Marketing, Event Management, Events, PR, Marketing Campaigns...",2013,train
train-12128,senior business analyst - generic research,Should have flair to work across different sectors within the industrial goods domain and good business ...,2-4 yrs,,"Delhi NCR, Gurgaon",3to6,"business analysis, business research, competitive intelligence...",1408,train
train-12129,applications development senior programmer analyst,"Requirement gathering & understanding,  analyze and convert functional requirements into concrete ...",11-13 yrs,,Pune,15to25,"Unix, Javascript, Linux, HTML, Ajax, Core Java, JSP, Windows, Solaris...",909,train
train-12133,social media manager,Experience working with popular social media monitoring tools Wipro is an Equal Employment Opportunity ...,6-9 yrs,,Bengaluru,6to10,"Internet marketing, Digital marketing, Social media, Google AdWords...",4822,train
train-12135,sr. manager - financial planning - delhi,Provide required BU-specific inputs for Investor presentations and response to Investor & Group ...,10-18 yrs,,Delhi NCR,15to25,"Finance, Forecasting, MIS, Product Pricing, Financial Planning, Performance...",4181,train
train-12136,onshore civil engineer- snc lavalin- gdc- mumbai,Candidates must have 5 to 20 years of experience in Detailed Engineering of oil & gas project. ;The ...,10-20 yrs,,Mumbai,10to15,"Structural, Structural Design, Structural Engineering, Civil...",3729,train
train-12139,opportunity  with big 4 -sr. associate(alteryx) -bangalore,Hands on experience with Alteryx in creating complex workflows and creating macros and app development ...,4-6 yrs,analytics,Bengaluru,15to25,"Data Analysis, Alteryx, ERP, Data analytics",1013,train
train-12140,hiring for avp / vp client life-cycle practice - pune,"Assist sales calls remotely or face to face (travel may be required locally in India, or to Singapore, ...",10-20 yrs,,Pune,15to25,"Investment Banking, Aml, antimon, anti money laundering, Reference Data...",4953,train
train-12141,"quality assurance analyst, associate (c# test developer)","Work from home full/ part time,  virtual opportunities & ...",2-4 yrs,,Chennai,6to10,"Quality Assurance Analyst, Flex, LAN, Application support, Coding...",1526,train
train-12142,sr. c++ developer: oracle bangalore,Must be able to multi-task and deal with changing ...,6-11 yrs,,Bengaluru,10to15,"c++, xml, stl, vc++, sql database, dbx, Data Structures, Algorithms...",3119,train
train-12144,urgent openings for manager ia with big4,advisory/related internal audit experience (OR) external audit experience in big 4;4 to 7 years of post ...,5-9 yrs,,"Delhi NCR, Gurgaon",10to15,"Internal Audit, Risk Advisory, SOX Compliance, Sox 404, Internal Auditor...",4777,train
train-12145,senior manager - credit & risk policy - fintech,Candidate Profile: CAs / MBAs with 7-15 years- experience in Credit Card / Business Loan (preferably ...,9-14 yrs,Analytics,Mumbai,15to25,"Credit, Risk Policy, Business Loan, Portfolio Analytics...",2033,train
train-12149,microsoft dynamics navision finance consultant,- Experience in NAV Implementation with at least 2+ full-cycle implementations;- Ability to make first ...,2-7 yrs,,Bengaluru,15to25,"Microsoft Dynamics Navision Finance Consultant, Microsoft Dynamics Navision...",1982,train
train-12153,data analytics - r/ r-studio/ python programmer for noida,"Demonstrable previous experience (project, studies or certifications) in one or more following areas: ...",1-6 yrs,Analytics,Noida,3to6,"Data Analytics, R, Statistical Modelling, Predictive modelling, Python...",116,train
train-12155,finance planning analysis accounting and reporting,Good financial analysis and management reporting background having 5-7 years prior work experience ...,5-7 yrs,,Mumbai,10to15,"Accounting, Mba Finance, Financial Analysis, Financial Planning, Budgeting,...",911,train
train-12157,manager accounts & taxation / statutory compliance / audit / f&a,If candidate is not CA then alteast 10 years of experience in  F&A in manufacturing Co;4 years of ...,4-6 yrs,,Bengaluru,10to15,"senior manager, tax & compliance manager, statutory audit, internal audit...",2199,train
train-12160,bi position," Eight to twelve years of overall BI/Analytics experience;Oracle BI Analytics, preferably Supply ...",8-12 yrs,Analytics,"Bengaluru, Hyderabad",6to10,"OBIEE, Informatica, Oracle BI, ODI, ETL, Supply Chain",1929,train
train-12161,senior structural engineer analysis,"Experience in assessing structural analysis output - hereunder assess apparently overstressed members, ...",8-10 yrs,,Chennai,15to25,"Structural Engineering, Design Analysis, SACS, Structural Analysis...",3510,train
train-12164,chief executive officer - investment management firm - iit/iim/isb,"- Develop, obtain agreement to and ensure the effective implementation of an annual operation plan that ...",10-20 yrs,,Delhi NCR,15to25,"finance, business administration, corporate strategy, risk analysis...",1988,train
train-12165,service engineer,"Good communication skills, understanding of ISO procedures and ERP operations;Hand on experience of MS ...",3-7 yrs,,Hyderabad,0to3,"Maintenance, Installation, Service Engineering, Competitive Analysis...",3790,train
train-12167,certified professional coder,A team player with good verbal and written communications skills;Experience in medical coding for US ...,1-4 yrs,,Pune(Viman Nagar),0to3,"us healthcare, medical coding, analytical skills...",1676,train
train-12168,data scientist - bfsi,"- Requirements include a background in an analysis using data bases, warehouses, data processing ...",8-12 yrs,,Bengaluru,15to25,"Data Scientist, R, Python, SAS, Unix, SQL, Oracle, Dbase, MongoDB...",405,train
train-12169,spec analytics intermediate analyst,7 years of experience in Credit card marketing /  product analytics with a sound understanding of ...,7-12 yrs,Analytics,Bengaluru,10to15,"Analytics, Macros, Analytical, Process design, Project delivery...",911,train
train-12171,full stack developer,Experience in writing and understanding automated unit test scripts and performing code reviews;You will ...,5-10 yrs,,Gurgaon,15to25,"Spring Framework, Javascript, Core Java, Hibernate, CSS, JQuery, Rest, J2Ee...",672,train
train-12172,hiring for account payable service delivery analyst semi voice process,Individual must have strong customer service skills and the ability to work / adapt in a fast growing ...,2-4 yrs,,Bengaluru(Bellandur),0to3,"accounting software, voice process, semi voice, calling, finance...",4343,train
train-12173,senior manager - collections analytics - sas,- Candidate should have atleast 3 years of experience into Collection analytics;We are looking out for ...,8-11 yrs,Analytics,Delhi NCR,15to25,"Senior Management, Analytics, SAS",3319,train
train-12177,sales manager,1)Candidates must have excellent communication skills;2)Must have a pleasing personality and should be ...,2-4 yrs,,Hyderabad(Madhapur),0to3,"online sales, sales management, sales analysis, crm, sales support",725,train
train-12178,"qa analyst, machine operator",He/she must have strong background about the QMS documentations and different food safety regulation ...,2-5 yrs,,Dubai/ UAE,0to3,FMCG Industry,145,train
train-12180,senior manager/ manager - human resource business partner - online,- Must have experience in conducting compensation benchmarking & analysis;- 5+ years of HR ...,5-8 yrs,,Delhi,6to10,"HR, Recruitment, Employee Relations, Grievance Handling, Compensation...",395,train
train-12181,manager pricing fp&a- ites - bangalore,1.	Qualified CA  or   2.	MBA (Finance) from reputed institution with Engineering ...,2-7 yrs,,Bengaluru,10to15,"Pricing, FPA, fp & a, Financial Analysis, financial planning...",1715,train
train-12182,analyst/ sr. analyst  - bangalore, Analyst / Sr. Analyst  - Bangalore     Job location : 2 to 8 years ...,2-7 yrs,,Bengaluru,0to3,"deviation, oos, oot, analytical instruments, Analyst",3866,train
train-12185,netsuite developer - technical / functional,3-5 years experience Netsuite technical & functional knowledge;Strong Netsuite developer with ...,3-8 yrs,,Chennai,10to15,"Netsuite, suite script, E - commerce, retail",4570,train
train-12186,data architect / sr. data engineer/ data engineer,"You should be an expert with Data warehouse architectures, data modeling, and data processing using ...",2-7 yrs,,Bengaluru(Marathahalli),15to25,"Performance Tuning, ETL, Data warehousing design and development...",339,train
train-12187,business development manager,"Internal External RSM, Marketing Team, Corporate Communication & NPD Team, Production Planning & ...",2-7 yrs,,"Mumbai, Bengaluru(Vijay Nagar+9), Pune",0to3,"sales, business development management, marketing, distribution management,...",2426,train
train-12191,digital marketing manager/ executive noida -62,You must ensure excellent marketing and sales performance for company;The candidate must have a good ...,2-7 yrs,,Noida,3to6,"Digital Marketing, Marketing Management",4582,train
train-12192,syntel is hiring for iot professionals - pune location,10+ years of working experience in designing and architecting large scale distributed systems with a ...,10-13 yrs,,Pune,15to25,"java, rest, cloud foundry, web technologies, paas, aws, big data, azure...",4205,train
train-12194,mainframe - cobol and jcl support,"Good analytical and problem solving skills required. ;If you meet the experience in below mentioned JD, ...",3-6 yrs,ANALYTICS,Bengaluru,6to10,"JCL, Cobol",2035,train
train-12196,executive assistant - unmarried female candidate only,- Prepare business analysis / projections as and when required by the President;Qualification	Masters in ...,5-10 yrs,,Greater Noida,15to25,"Business Planning, Business Analysis, Performance Review, Action Plan",2856,train
train-12197,urgent requirement of executive assistant  (ea) - cochin,Capable of understanding new businesses and should have flair for Business Development Role;Good ...,6-10 yrs,,Kochi,15to25,"executive assistant, project manager, ea, management consulting...",3035,train
train-12198,equity research analyst - indian small & mid-cap financials sector,The candidate should have prior experience covering this area and bring strong marketing/communication ...,5-10 yrs,,Mumbai,15to25,"Equity Research Analyst, Equity Research, Credit Rating, financial model...",1730,train
train-12200,ea to md (mba mandatory),Support the Managing Director in the preparation of all documentation required for strategic decision ...,5-5 yrs,,Gurgaon(Kherki Daula),10to15,"international clients, data analysis, Budget Analysis",1660,train
train-12201,bi developer - etl/ unix/ linux,- 1-3 years of working experience;- Experience in web application development and BI reporting;- Strong ...,1-3 yrs,,"Delhi NCR, Gurgaon",10to15,"Java, SQL, Html5, Python, C++, Unix, Perl, Linux...",1988,train
train-12202,consumer ccar production and analysis,"4 years experience in performing quantitative analysis,  statistical modeling,  loss forecasting,  loan ...",4-8 yrs,,Mumbai,10to15,"Loans, Forecasting, Unix, Analytical, Operations research, data integrity...",911,train
train-12203,"manager purchase - (capex, plant & machinery)","1	Responsible all the procurement activities related to Capex/Project, engineering, plant machinery ...",10-15 yrs,,Noida,10to15,"purchase management, new vendor development, procurement, price negotiation...",1870,train
train-12204,senior business analyst - analytics,Design and develop data preparation components and processes that extract and transform data across ...,3-5 yrs,Analytics,Bengaluru(Whitefield),6to10,"sql, time series, tableau, r, analytics, statistics, statistical modeling...",4490,train
train-12210,seo manager/ senior seo executive,"You must have an analytical mind and should be able to monitor, track and evaluate web analytics metrics ...",4-6 yrs,analytics,Mumbai Suburbs,3to6,"seo, sem, search engine optimization, web analytics, Keyword Research...",3045,train
train-12211,assistant manager/manager - credit risk analytics - iim/isb/mdi/fms,- Hold a degree from tier 1 business schools;Should be able to provide proper guidance to analysts on Ad ...,5-8 yrs,Analytics,Ahmedabad,15to25,"Credit Risk Analytics, Analytics, risk analytics, SAS, SQL...",1969,train
train-12215,salesforce developer and administrator,3+ years of professional software development experience;The candidate must be comfortable working in a ...,3-8 yrs,,Kochi,3to6,"Javascript, Data Loader, Visualforce, Apex, Triggers, JQuery, CSS, Html5...",1675,train
train-12216,associate - business resource management,"3+ years of experience, preferably from global securities firm or large bank;Bachelors Degree in finance, ...",3-7 yrs,,Mumbai,15to25,"finance, funding, excel powerpoint, written communication, secured funding,...",2831,train
train-12217,marketing analytics intern,"Bachelors or Masters degree, preferably in ...",0-1 yrs,Analytics,Mumbai,0to3,"marketing analytics, Marketing, Digital Marketing, English...",817,train
train-12218,"ssis developer,","This is a senior developer position who can analyse requirement, propose best solution out of multiple ...",5-9 yrs,,"Delhi NCR, Gurgaon",10to15,"SQL Server, SSIS, System Analysis, SQL Database, Design Development...",2779,train
train-12221,business analyst,o	Must have excellent communication and professional writing skills in English;o	2+ years experience as ...,1-6 yrs,,Thane,0to3,"Business Analysis, Competitive Analysis, Research Analysis...",4104,train
train-12222,data analyst - r programming & machine learning,Range : 4-8 years of work experience in the area(s) of advance statistical analysis/modeling/data mining/ ...,5-10 yrs,,Pune,10to15,"Text Mining, Machine Learning, R, Python, Data Analysis...",2809,train
train-12223,senior security analyst,+ A bachelors degree and 5+ years experience in a development or software security / penetration testing ...,5-10 yrs,,Navi Mumbai,15to25,"Security Analysis, OWASP, Penetration Testing, AppScan, BurpSuite...",2833,train
train-12224,manager costing,"Job Description:   -	Who Can take remedial measure towards control of costs, monitoring & ...",8-10 yrs,,Coimbatore,15to25,"sap fico, budgeting, costing, estimation, rate analysis...",2272,train
train-12225,analyst - strategy & algorithm - high frequency trading - iit/iim,"- Post-Graduate degree in statistics, finance, mathematics, engineering (Computer Science preferred) or ...",1-4 yrs,,Gurgaon,10to15,"C++, .Net, High Frequency Trading, MATLAB, C#, Quantitative Analysis...",1969,train
train-12226,manager - sas analytics - banking & retail domain - kpo, Manager - SAS Analytics - Banking & Retail Domain - KPO (5-7 yrs)  SAS and Banking ...,5-7 yrs,Analytics,"Delhi NCR, Gurgaon",6to10,"Hive, SQL, Advanced Excel, Customer Segmentation, Data Management...",1969,train
train-12227,business operations manager (home loans/construction finance),"Strong proficiency in MS Excel, experience with use of technology systems;2+ years of experience in ...",3-6 yrs,,Bengaluru,3to6,"Operations Management, Credit Administration, Credit Operations...",2076,train
train-12230,finance - r&a - eds - senior associate etl / visualisation,"Interpersonal skills necessary to establish and maintain effective working relationships with co-workers, ...",5-7 yrs,,Kochi,6to10,"Data Integration, Power Bi, SQL, Data Quality, ETL, Data Analysis...",1305,train
train-12236,analyst/consultant - resources - endur/allegro implementation - energy,- Should be comfortable functioning in a broadly positioned and highly diverse consulting firm;- Should ...,2-7 yrs,,"Bengaluru, Gurgaon",15to25,"logistics planning, production planning, supply chain operations...",1713,train
train-12239,senior artificial intelligence openings @ mumbai,Experience - 8 - 15 years;Strong hands on experience in Developing applications/Programming using Java/J2 ...,9-14 yrs,,Mumbai,10to15,"python, machine learning, information retrieval, nlp, image processing...",2808,train
train-12243,oracle fusion hcm functional,"Demonstrated experience in gathering and documenting business requirements, leading fit-gap analysis, as ...",7-12 yrs,,"Bengaluru(2nd Phase JP Nagar), Hyderabad(Madhapur)",10to15,"functional, core hr, talent management, benefits, payroll...",3060,train
train-12253,hiring credit analyst & credit operation - navi mumbai/pune,"1.	Banking professional with 2 to 3 years of experience in appraisal, assessment, documentation, & ...",2-7 yrs,,"Pune, Navi Mumbai",0to3,"Credit Analysis, credit appraisal, Credit Analyst, credit operations...",2954,train
train-12254,big data architect - pentaho/ informatica,Minimum 10 years of professional experience with BI/DW implementations and with at least 2-3 years of ...,11-14 yrs,,Bengaluru,15to25,"Hadoop, Marketing Programs, Project Management, Enterprise Architecture...",1969,train
train-12255,marketing manager,"4+ years of relevant experience;Experience and interest in writing, publishing and managing ...",4-7 yrs,,Gurgaon,10to15,"Digital Marketing, Marketing Automation, Salesforce, mailchimp, hubspot...",3496,train
train-12256,manager - talent management - investment firm,- A masters degree in Human Resources with at least 6 years of relevant HR experience;Desired skills and ...,6-10 yrs,,Hyderabad,15to25,"hr, employee engagement, talent management, policies...",3222,train
train-12258,community manager | global b2b saas product company,"Our client is the first unified customer experience management platform for the enterprise, providing ...",1-4 yrs,,Bengaluru,6to10,"Marketing, Advertising, Media Management, Social Media, Customer Experience...",4577,train
train-12259,"business systems analysis, analyst","Must have ability to gather requirements,  prepare & present accurate comprehensive specifications ...",3-6 yrs,,Pune,6to10,"Scrum, Subject Matter Expert, Business Analyst, Supervision, Testing",1526,train
train-12262,sap bi - manufacturing industry - chennai,Most likely to have 3-4 years of relevant work experience before entering level besides formal education ...,3-6 yrs,,Chennai,0to3,"SAP BI, Computer Science, business intelliegence, IT development, software,...",599,train
train-12263,system analyst - it,"Confidence, good team player and quick learner;Candidate should possess skills required for the Desktop ...",2-7 yrs,,Hyderabad,0to3,"Networking, Windows 8.1, Office 365, Active Directory, Access...",3973,train
train-12264,equity analyst in a life insurance com.,Good understanding of financial statements ;Strong work ethic and a willingness to learn ; Must have ...,1-4 yrs,,Mumbai,15to25,"financial modelling, equity analysis, financial statements...",4581,train
train-12268,lead - learning partner kolkata,"Good exposure to Talent management & development, Be able to conceptualize and design programs basis ...",4-7 yrs,,Kolkata,10to15,"Event Marketing, Change Management, Training Delivery, Process Improvement,...",4893,train
train-12272,head - engineering - fintech - iit / iim,- Experience in defining and executing professional software engineering best practices for the full ...,12-15 yrs,,Bengaluru,15to25,"Design Development, Product Management, New Product Development...",4049,train
train-12273,senior security engineer - siem,"- Proficiency in security technologies, including SIEM, Endpoint Security, Data Analytics and general ...",3-8 yrs,Analytics,Mumbai,15to25,"Security Engineer, SIEM, CCNA, CCNP, CCNA Security, Splunk, Linux...",1240,train
train-12274,principal software engineer/cyber security_ chennai,8.	Defining and refining the process to regularly develop and deploy DLP indicators (DLP Policies and ...,10-17 yrs,,Chennai,0to3,"risk management, IT audit, cybersecurity, network application",3545,train
train-12278,credit and portfolio analyst,Utilize experience with UNIX and SAS/ SQL to create exception reporting and targeting sampling based ...,1-5 yrs,,Mumbai,6to10,"Reconciliation, SQL, Manager Quality Assurance, SAS, Coding, Unix, Business...",908,train
train-12280,global head - marketing,"- Experience creating marketing reports/dashboards, utilizing strong analytical skill and attention to ...",15-20 yrs,,Bengaluru,25to50,"marketing communication, digital advertising, global marketing...",1624,train
train-12281,regional sales manager,"The experience should cover sales and marketing, strategic planning and techno-commercial expertise;The ...",5-10 yrs,,Delhi NCR,10to15,"Regional Sales, Marketing, Channel Partners, Sales Management...",303,train
train-12282,seo - executive for noida (sector -127),Good knowledge of Blogging;Good knowledge of Google Local ...,1-3 yrs,,Noida,0to3,"Keyword Research, SEO, social media optimization, blogging, Link Building...",11,train
